trade_id,year,region1,region2,industry1,industry2,amount,total_employment_value,employment_count,unique_employment_factors,economic/employment,employment_People,employment_Hours,employment_intensity
12486,2019,IN,IN,VEGET,VEGET,5388.97,161941467.996,12.0,12.0,161941467.996,808025.357,161133442.639,30050.541754
13026,2019,IN,IN,WOODW,FURNI,3994.44,159728462.006,12.0,12.0,159728462.006,654850.077,159073611.929,39987.698402
4570,2019,IN,IN,FINAN,LANDT,4186.89,156963482.487,12.0,12.0,156963482.487,866985.073,156096497.414,37489.277838
7857,2019,IN,IN,NATUR,NATUR,6073.16,155294899.687,12.0,12.0,155294899.687,739618.07,154555281.616,25570.691318
11751,2019,IN,IN,SUPPO,SUPPO,4694.83,153482082.686,12.0,12.0,153482082.686,542232.773,152939849.913,32691.723169
12294,2019,IN,IN,TRANS,TRANS,5086.8,152311968.893,12.0,12.0,152311968.893,715595.032,151596373.861,29942.590409
10587,2019,IN,IN,RENTI,RENTI,4493.53,151894295.542,12.0,12.0,151894295.542,636779.649,151257515.894,33802.888941
5480,2019,IN,IN,GASDI,PADDY,5821.21,148161401.895,12.0,12.0,148161401.895,1294326.532,146867075.363,25451.993983
12870,2019,IN,IN,WHOLE,COMPU,4493.21,147943493.431,12.0,12.0,147943493.431,904074.033,147039419.397,32926.01357
1469,2019,IN,IN,BUSIN,POSTT,4027.4,147766614.253,12.0,12.0,147766614.253,785263.019,146981351.234,36690.324838
8312,2019,IN,IN,OFFIC,OFFIC,3657.35,146872453.944,12.0,12.0,146872453.944,589607.181,146282846.763,40158.162042
5638,2019,IN,IN,GLASS,CONST,3438.94,142354654.969,12.0,12.0,142354654.969,560499.429,141794155.54,41394.922554
9953,2019,IN,IN,RAILW,BASIC,3037.13,138782494.75,12.0,12.0,138782494.75,481534.519,138300960.231,45695.276379
4643,2019,IN,IN,FINAN,WHOLE,3524.46,138638907.382,12.0,12.0,138638907.382,521384.167,138117523.215,39336.212464
6245,2019,IN,IN,KEROS,AIRTR,6362.85,138555152.41,12.0,12.0,138555152.41,1420182.924,137134969.486,21775.643369
1755,2019,IN,IN,CEREA,FOOD5,5054.17,137089161.673,12.0,12.0,137089161.673,511753.163,136577408.51,27123.97123
759,2019,IN,IN,BASIC,RADIO,2995.43,135463435.219,12.0,12.0,135463435.219,485935.049,134977500.17,45223.368671
5861,2019,IN,IN,HOTEL,BUSIN,3879.44,134031727.813,12.0,12.0,134031727.813,755704.097,133276023.716,34549.246235
12925,2019,IN,IN,WHOLE,MOTO1,3221.06,133142672.991,12.0,12.0,133142672.991,602672.425,132540000.566,41335.049018
9104,2019,IN,IN,POSTT,FINAN,3364.03,132489523.56,12.0,12.0,132489523.56,401726.119,132087797.441,39384.168262
12748,2019,IN,IN,WEARI,TEXTI,3750.49,131125223.565,12.0,12.0,131125223.565,859405.438,130265818.126,34962.157895
676,2019,IN,IN,BASIC,BASIC,5768.49,130869537.758,12.0,12.0,130869537.758,1073757.312,129795780.447,22686.966218
1397,2019,IN,IN,BUSIN,COMPU,4782.85,130144857.459,12.0,12.0,130144857.459,858571.91,129286285.549,27210.733654
10518,2019,IN,IN,RENTI,COMPU,3698.41,129416083.071,12.0,12.0,129416083.071,586232.864,128829850.207,34992.357005
5090,2019,IN,IN,FORES,FURNI,3694.66,125915697.867,12.0,12.0,125915697.867,666795.114,125248902.753,34080.456082
6298,2019,IN,IN,LANDT,FISH5,4051.88,123243670.512,12.0,12.0,123243670.512,587024.382,122656646.13,30416.416703
6332,2019,IN,IN,LANDT,MOTO1,3177.28,122927355.84,12.0,12.0,122927355.84,451749.755,122475606.085,38689.494108
10989,2019,IN,IN,RUBBE,MOTO1,2724.57,122450347.801,12.0,12.0,122450347.801,390316.94,122060030.861,44942.999373
1149,2019,IN,IN,BITUM,CEMEN,3149.11,119549556.191,12.0,12.0,119549556.191,576146.225,118973409.965,37962.966105
9974,2019,IN,IN,RAILW,CONST,2436.91,119504359.751,12.0,12.0,119504359.751,527656.884,118976702.867,49039.299667
12917,2019,IN,IN,WHOLE,MACHI,2424.4,118337190.558,12.0,12.0,118337190.558,310977.411,118026213.147,48810.918395
7944,2019,IN,IN,NFERT,PFERT,3616.66,116266027.052,12.0,12.0,116266027.052,477207.727,115788819.325,32147.347844
12981,2019,IN,IN,WHOLE,WEARI,2996.89,115102890.059,12.0,12.0,115102890.059,619476.391,114483413.668,38407.445738
10688,2019,IN,IN,RETA1,FISH5,4293.32,113875825.48,12.0,12.0,113875825.48,573672.531,113302152.949,26523.954767
12198,2019,IN,IN,TRAN2,TRAN2,3538.52,113110647.936,12.0,12.0,113110647.936,436360.053,112674287.884,31965.524552
2624,2019,IN,IN,COPP1,BASIC,3568.57,113042492.983,12.0,12.0,113042492.983,491830.098,112550662.885,31677.252508
2846,2019,IN,IN,CRUDE,LIQUE,3967.11,112973119.374,12.0,12.0,112973119.374,637329.124,112335790.251,28477.435557
1960,2019,IN,IN,CHEM1,RUBBE,3370.79,112403166.723,12.0,12.0,112403166.723,673619.865,111729546.858,33346.238337
4446,2019,IN,IN,FABRI,MACHI,2909.94,111576932.332,12.0,12.0,111576932.332,634972.378,110941959.955,38343.379015
8790,2019,IN,IN,PFERT,WHEAT,2686.67,111045233.287,12.0,12.0,111045233.287,300105.348,110745127.939,41331.921407
2730,2019,IN,IN,CROPS,ANIMA,2584.61,110749815.587,12.0,12.0,110749815.587,436551.643,110313263.944,42849.720301
5890,2019,IN,IN,HOTEL,FINAN,3633.2,110371162.362,12.0,12.0,110371162.362,813549.274,109557613.088,30378.498944
10007,2019,IN,IN,RAILW,LANDT,2575.17,109461070.346,12.0,12.0,109461070.346,461204.492,108999865.854,42506.347288
10122,2019,IN,IN,RAWMI,HOTEL,3268.23,108344189.111,12.0,12.0,108344189.111,622391.315,107721797.796,33150.723514
9446,2019,IN,IN,PRINT,PRINT,2788.88,108225731.097,12.0,12.0,108225731.097,646223.854,107579507.243,38806.162724
4423,2019,IN,IN,FABRI,FABRI,2855.87,108191889.276,12.0,12.0,108191889.276,417705.269,107774184.007,37884.038586
11608,2019,IN,IN,SUGAR,SUGA1,2723.13,107177347.021,12.0,12.0,107177347.021,451789.441,106725557.58,39358.145598
